Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Return
2021-12-27,140.72655927307434,142.97495717859985,140.38291067164346,142.6902313232422,514300,0.0,0.0,
2021-12-28,142.87678415250556,143.97643571869605,142.8571432369296,143.70152282714844,687300,0.0,0.0,0.007087321216932674
2021-12-29,143.84879097895333,145.3804677662439,143.51497032523295,144.73245239257812,454600,0.0,0.0,0.007174103274255161
2021-12-30,145.04661715069722,145.22335540782046,143.7113196920945,143.80950927734375,353600,0.0,0.0,-0.006376891291325237
2021-12-31,143.69168645507995,145.09570456667524,143.51494820694205,144.369140625,408800,0.0,0.0,0.003891476651776804
2022-01-03,144.57533813453628,144.72260752877972,140.16688949344888,141.06036376953125,850400,0.0,0.0,-0.022918865078398798
2022-01-04,141.87530099265166,143.85861389342563,141.3156472854437,143.43641662597656,774000,0.0,0.0,0.01684422748496095
2022-01-05,143.9175300972495,144.84045838189024,140.6872811010069,140.82473754882812,1050900,0.0,0.0,-0.018207921939089045
2022-01-06,141.14872222223795,143.3676809229673,140.6087244677745,142.5134735107422,761100,0.0,0.0,0.011991756500369988
2022-01-07,142.46441852822127,143.1713416910908,139.73491547555327,139.7938232421875,834300,0.0,0.0,-0.01908346068310296
2022-01-10,138.4781307628696,138.80213841238833,135.94500728777246,137.68284606933594,973300,0.0,0.0,-0.015100646966313969
2022-01-11,138.02650141472034,140.07853498088363,136.08247040370395,139.99017333984375,883600,0.0,0.0,0.016758276984961906
2022-01-12,141.20764170913057,142.64111368651896,140.4319829837976,141.00144958496094,828600,0.0,0.0,0.007223908800099821
2022-01-13,141.3549366913259,142.1502214912449,140.03927998574062,141.44329833984375,839900,0.0,0.0,0.0031336468964213715
2022-01-14,140.15709866844043,140.69711150201775,137.09377493124464,138.9690704345703,938100,0.0,0.0,-0.01749271923317741
2022-01-18,137.51597302181224,137.58470874561922,134.85520536279552,137.02505493164062,1036500,0.0,0.0,-0.01398883576648069
2022-01-19,137.38831294622176,138.26216142364981,136.05303028444337,136.318115234375,831700,0.0,0.0,-0.0051592002471249065
2022-01-20,136.74030208860236,138.06577168192283,133.82424800901785,134.138427734375,682600,0.0,0.0,-0.01598971271171412
2022-01-21,134.04026723839758,134.9730085278273,132.7245954913983,133.94207763671875,1411100,0.0,0.0,-0.0014637870815443765
2022-01-24,132.19436341546754,134.0893141838418,129.31759188885786,133.85366821289062,1232400,0.0,0.0,-0.0006600571335612093
2022-01-25,131.36966142578387,132.54786164407213,127.57977381951045,131.45802307128906,1514200,0.0,0.0,-0.01789749338651936
