Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Return
2021-12-27,490.18487569989344,500.48630218900183,490.18487569989344,500.1955871582031,147000,0.0,0.0,
2021-12-28,500.9029653172347,505.04099624309833,500.46686323009357,504.7696228027344,155200,0.0,0.0,0.009144494197795838
2021-12-29,504.7696597670307,510.7683263356488,504.7696597670307,509.14996337890625,155200,0.0,0.0,0.008677900527868543
2021-12-30,508.4231327820734,509.6538362340773,500.64131565517204,500.68975830078125,108600,0.0,0.0,-0.016616332488722962
2021-12-31,500.05016580212754,505.1184847954228,499.08107633351875,502.2209167480469,139800,0.0,0.0,0.003058098197298964
2022-01-03,501.51351574379396,505.2735877291912,488.8281377595844,494.4294738769531,203700,0.0,0.0,-0.015513975247276601
2022-01-04,492.6657294808674,507.04698467602543,492.6657294808674,504.3819885253906,198400,0.0,0.0,0.020129290777099573
2022-01-05,503.63582955461044,507.715658531612,492.4622287010828,492.63665771484375,236400,0.0,0.0,-0.023286578580820172
2022-01-06,494.0999297058036,498.56741784684925,490.7372177265275,494.3616027832031,206300,0.0,0.0,0.0035014549594436506
2022-01-07,493.2665635894716,495.19504226233363,489.81660727883417,490.01043701171875,175100,0.0,0.0,-0.00880158521007246
2022-01-10,486.1825113465363,486.6089130904827,480.0481582786452,484.64166259765625,196900,0.0,0.0,-0.010956449105050559
2022-01-11,484.641653921937,490.9213348126163,476.07490648428075,490.33990478515625,194700,0.0,0.0,0.011757639978696277
2022-01-12,492.92740412256876,499.11987109947773,491.93894340738956,493.6929931640625,244000,0.0,0.0,0.006838293898138614
2022-01-13,496.07687336755174,500.2827179453948,490.1654219289199,492.4621887207031,239500,0.0,0.0,-0.002493056333392918
2022-01-14,488.63434976126257,490.20427015074915,475.8036131713677,488.9638366699219,307100,0.0,0.0,-0.0071037982832126145
2022-01-18,485.09718502531064,499.67227122135887,476.57887921573337,491.1636657714844,362000,0.0,0.0,0.0044989607340788496
2022-01-19,497.220425580961,497.220425580961,481.15290613182964,481.9378662109375,183700,0.0,0.0,-0.018783554654955292
2022-01-20,482.6356806088642,487.22915573778056,475.07679374175285,475.7842102050781,252700,0.0,0.0,-0.01276856714796093
2022-01-21,476.5885600878722,487.21947367923593,475.08645353446934,477.71270751953125,262800,0.0,0.0,0.004053302470087949
2022-01-24,471.7140449062841,479.13727450394634,464.86257460158487,478.7786865234375,335800,0.0,0.0,0.0022314227508017925
2022-01-25,472.33420830239953,475.36746311737573,461.286594106303,471.2294616699219,297600,0.0,0.0,-0.015767671088980473
2022-01-26,473.0416700583057,477.8871176370903,462.3719850260573,466.15142822265625,625800,0.0,0.0,-0.010776137445375977
2022-01-27,470.9193372451993,473.0028736812344,462.3138180594179,466.694091796875,313100,0.0,0.0,0.0011641358180276562
2022-01-28,467.4499451512414,480.42606631192297,460.9958358228094,479.6992492675781,233600,0.0,0.0,0.027866556914467155
2022-01-31,475.8326647464726,481.3370862387096,473.09012478525835,479.805908203125,515300,0.0,0.0,0.00022234542936994117
2022-02-01,483.6822772078197,487.44234944114584,474.9217288587531,479.6799621582031,249800,0.0,0.0,-0.00026249373500530915
2022-02-02,479.6993424294559,487.5586447330055,475.4741260534022,485.6495666503906,358600,0.0,0.0,0.012444973655619807
2022-02-03,497.5306103986181,509.1887272036569,490.9117120539575,491.8904724121094,565700,0.0,0.0,0.012850635911740627
2022-02-04,490.6693710959162,494.7201578468687,471.92718492345955,472.60552978515625,456100,0.0,0.0,-0.039205765731514464
2022-02-07,472.77997382624255,473.8459781562637,462.284747896851,463.5348815917969,356500,0.0,0.0,-0.01919285243548219
2022-02-08,464.6493396859407,469.02961354091246,461.71299970958114,467.40155029296875,316300,0.0,0.0,0.008341699524086588
2022-02-09,471.04536997179963,477.6448675156898,466.39372233484755,474.1076965332031,293600,0.0,0.0,0.01434771929196832
2022-02-10,467.08178910001806,468.80676730550095,454.9196975773169,458.8832702636719,388900,0.0,0.0,-0.0321117467209584
2022-02-11,458.8832010708416,459.330504215791,446.24179040951935,454.7893371582031,457600,1.62,0.0,-0.008921513096601719
2022-02-14,453.31130527085355,457.9108152316698,449.5285917392821,453.5252380371094,271400,0.0,0.0,-0.0027795267342735075
2022-02-15,458.4942879938118,460.1376739239928,454.5171088658405,456.68560791015625,226900,0.0,0.0,0.006968454251245593
2022-02-16,455.1589344530731,462.32563830500317,453.10712049437205,461.7032775878906,174800,0.0,0.0,0.01098714211883256
2022-02-17,460.12792998610337,462.52009541050717,454.3323372446347,458.36785888671875,295700,0.0,0.0,-0.007224160760992082
2022-02-18,456.81195324875443,463.27854479947905,455.1783011347091,460.8572082519531,238800,0.0,0.0,0.005430898604628309
2022-02-22,460.98366640897314,463.3369269000949,454.9935784709988,459.1652526855469,341000,0.0,0.0,-0.003671322778749375
2022-02-23,460.76980103506736,464.7567143626884,449.11053744946275,449.6356506347656,322400,0.0,0.0,-0.020754188160024944
2022-02-24,443.1592937689031,454.1184148530574,441.1561185528223,453.41827392578125,494300,0.0,0.0,0.008412640958686435
2022-02-25,453.8364141549326,463.85232009518217,452.3680856855861,463.5605773925781,232000,0.0,0.0,0.022368537066190353
2022-02-28,457.2010067446505,464.0176251548732,455.1005838748702,463.90093994140625,378100,0.0,0.0,0.0007342353198853679
2022-03-01,463.7356683133607,466.74043140929996,449.72314451671014,453.5058288574219,310600,0.0,0.0,-0.022408040572837296
2022-03-02,455.41169276256517,469.10333028495165,453.51549886614293,467.5766296386719,327500,0.0,0.0,0.03102672531618933
2022-03-03,470.0855344476162,472.6429645719889,466.70151479813563,468.02398681640625,344600,0.0,0.0,0.0009567569236299533
2022-03-04,462.9577035520813,474.64613757357955,459.602884899029,474.5489196777344,281000,0.0,0.0,0.013941449680201279
2022-03-07,469.61874416124084,491.8870721535402,469.006117126027,477.42724609375,406800,0.0,0.0,0.006065394518167455
2022-03-08,480.1888603130842,489.6018423786627,475.74491098138066,476.5617370605469,266500,0.0,0.0,-0.001812860577783515
2022-03-09,482.31844483009087,484.7592190370759,473.4208423575966,473.96539306640625,254000,0.0,0.0,-0.005448074808009129
2022-03-10,467.4891493877472,472.7985342260183,459.291686870127,471.3788146972656,261600,0.0,0.0,-0.005457314831376792
2022-03-11,473.5570106981041,475.978347496636,458.7471292459192,459.23333740234375,283300,0.0,0.0,-0.025765853102079017
