Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Return
2021-12-27,69.26038640902071,70.73464109178204,69.1713409641964,70.5466537475586,838300,0.0,0.0,
2021-12-28,70.47739180737919,71.1403108195596,69.91341469199271,69.9727783203125,682000,0.0,0.0,-0.00813469380560028
2021-12-29,69.97278639976025,71.34809930571073,69.87384449154194,70.75444030761719,501900,0.0,0.0,0.011170943988053406
2021-12-30,70.48727151397284,71.06114500878024,69.21090083019025,69.32963562011719,664700,0.0,0.0,-0.020137318326671982
2021-12-31,69.16143953407405,70.08161347497548,69.16143953407405,69.60668182373047,557900,0.0,0.0,0.003996071826070535
2022-01-03,70.20034334049362,70.91273706949977,69.54732078809316,69.71552276611328,737600,0.0,0.0,0.001563656527378221
2022-01-04,70.23993276840486,71.17000334557568,69.81447575425055,70.5367660522461,816800,0.0,0.0,0.01177992007444284
2022-01-05,70.80388386444037,71.31839369356928,69.20100585924779,69.25047302246094,811300,0.0,0.0,-0.01823578116456892
2022-01-06,69.20100804311772,69.75508860079054,68.44903618000359,69.42857360839844,667000,0.0,0.0,0.002571832049143241
2022-01-07,69.30984568111347,70.21022657833186,68.46882085176203,68.64691925048828,1911100,0.0,0.0,-0.011258395748110273
2022-01-10,68.08293676143676,68.43913353019515,66.40090233579605,68.30061340332031,933500,0.0,0.0,-0.0050447398215253125
2022-01-11,68.30064153183598,69.76500746744935,67.54866942712728,69.69574737548828,791900,0.0,0.0,0.020426375440138367
2022-01-12,69.84414013153692,70.3388571152099,68.93386269328631,69.50773620605469,670000,0.0,0.0,-0.002697598870999629
2022-01-13,70.06180426015409,70.89293256918964,68.84480492566944,69.22078704833984,659400,0.0,0.0,-0.0041283053279737025
2022-01-14,68.31052878831294,69.99256368015814,68.27095051983879,69.9727783203125,502900,0.0,0.0,0.010863662550492315
2022-01-18,68.68650427162599,69.25048133163811,67.74654502119981,68.26104736328125,935800,0.0,0.0,-0.0244628125125389
2022-01-19,68.69639511108686,68.92396822667574,66.07439379945515,66.1436538696289,913000,0.0,0.0,-0.031019059557989226
2022-01-20,66.19313376171517,67.30129497118513,64.6595080966039,64.78813934326172,602400,0.0,0.0,-0.020493493284162168
2022-01-21,64.25385228440702,65.03550612214194,62.829064777772935,63.0467414855957,1199700,0.0,0.0,-0.0268783434023272
