Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Return
2021-12-27,231.04393245170414,232.95826598060475,230.30258695025455,232.67674255371094,1176500,0.0,0.0,
2021-12-28,232.5922628120973,234.91011632479507,232.10428988340442,233.87786865234375,1119700,0.0,0.0,0.00516220953349289
2021-12-29,234.60982750303768,236.26142382554252,234.07494592595376,235.56700134277344,1106200,0.0,0.0,0.0072222852900227785
2021-12-30,235.79222287966377,236.15819900671156,233.26791976179885,234.1687774658203,1163300,0.0,0.0,-0.005935567668574171
2021-12-31,234.16878031552034,237.72533117801922,233.79342532075606,236.41156005859375,1516700,0.0,0.0,0.009577632923760682
2022-01-03,237.65025023317426,237.88485067762952,231.31603823288236,232.5078125,2450200,0.0,0.0,-0.016512507077175997
2022-01-04,234.60043199028786,238.72939386576732,233.99985545714767,236.50538635253906,2647500,0.0,0.0,0.01719328830096445
2022-01-05,237.2749135509772,239.02034156510686,236.15821305821737,237.21859741210938,3651300,0.0,0.0,0.0030156229021658376
2022-01-06,238.35405277678473,239.0109311608198,236.36464557974287,237.87547302246094,2342300,0.0,0.0,0.002769072988027199
2022-01-07,237.2186041628949,240.3340909484089,236.07376704643514,239.08602905273438,2346800,0.0,0.0,0.005089032571925278
2022-01-10,238.85141266714487,238.85141266714487,233.09900496299116,234.8632049560547,3341400,0.0,0.0,-0.01766236242833019
2022-01-11,235.30423272879622,235.71713177914077,229.97411779966407,231.24095153808594,3087200,0.0,0.0,-0.01542282205782941
2022-01-12,232.35767348139896,233.6245216564539,230.88437576198135,231.78524780273438,2480800,0.0,0.0,0.0023538056777057115
2022-01-13,232.25444653643598,233.4462208370393,231.49434336606404,232.36705017089844,2615100,0.0,0.0,0.0025100923103580364
2022-01-14,230.16181790856893,232.9394792712597,229.46739540845854,231.1002197265625,2525500,0.0,0.0,-0.005451850610507014
2022-01-18,229.7207880158014,230.41519625781714,222.21357281475477,223.37718200683594,5752100,0.0,0.0,-0.0334185650228479
2022-01-19,225.21643377087426,226.81171397964292,222.42937925744968,224.73785400390625,4910900,0.0,0.0,0.006091365218443334
2022-01-20,222.60766603712196,230.52777916064,222.4012165049829,227.15892028808594,4256100,0.0,0.0,0.01077284596718453
2022-01-21,229.58939531931034,235.0978094830885,227.31846460744245,231.15652465820312,4932400,0.0,0.0,0.017598271575896662
2022-01-24,227.95656543154888,230.771770854937,224.400028880307,230.00228881835938,5093200,0.0,0.0,-0.004993308501892613
2022-01-25,227.69381095431905,230.5371672475126,224.45632762551077,229.0826416015625,3325400,0.0,0.0,-0.003998426370109498
2022-01-26,231.40048109668635,234.74118899236606,227.43104575492077,229.7958221435547,3529100,0.0,0.0,0.003113202017430039
2022-01-27,232.09490760212248,233.3523625163158,227.76887494217797,229.523681640625,3045500,0.0,0.0,-0.001184270890528527
2022-01-28,229.9084364049788,230.92191204698818,224.84107251380675,230.78114318847656,2659900,0.0,0.0,0.0054785699622073025
2022-01-31,229.90843821943818,230.27441434425697,227.853336011273,229.4861602783203,3522000,0.0,0.0,-0.005611302952506225
2022-02-01,229.73012020171868,233.08022117754788,228.80111167343313,231.51309204101562,2438500,0.0,0.0,0.008832479310460606
2022-02-02,230.87501432977848,236.28959720868306,230.87501432977848,235.78285217285156,2640200,0.0,0.0,0.018442845258528573
2022-02-03,234.88194918456136,236.186326979309,228.53834450658485,229.2984619140625,3666700,0.0,0.0,-0.027501534564673857
2022-02-04,229.5706173210159,230.93129707637905,226.3049830443693,227.45921325683594,3603500,0.0,0.0,-0.008021199278327007
2022-02-07,229.12017645595293,229.88965845097997,225.3571762458056,226.2955780029297,3067400,0.0,0.0,-0.005115797409324219
2022-02-08,228.2193111394976,230.06796380057685,227.1401548148117,227.98471069335938,3027700,0.0,0.0,0.007464276170733752
2022-02-09,230.06798903682417,231.42866890990445,228.7073091637439,231.3066864013672,3135200,0.0,0.0,0.014571046005255495
2022-02-10,228.547747746169,230.94067505851746,226.09851862016808,227.20582580566406,2034800,0.0,0.0,-0.01772910528227123
2022-02-11,226.4739022729571,229.42987673394748,223.06751324570303,224.09974670410156,2379100,0.0,0.0,-0.013670772263644437
2022-02-14,225.33844420715542,228.7354543731387,223.69624094498928,227.609375,2429400,0.0,0.0,0.015661009650905555
2022-02-15,229.90843870008732,234.58167560805308,229.42046575968376,233.96234130859375,3248500,0.0,0.0,0.02791170754101735
2022-02-16,233.14590174056684,239.15168126957587,233.14590174056684,238.1757354736328,3493100,0.0,0.0,0.018008856217939906
2022-02-17,236.76814760866017,237.6971705130515,234.18754274867,235.5294647216797,2697500,0.0,0.0,-0.01111058079317273
2022-02-18,235.97050504444167,238.80446795606963,234.9101065087677,235.71713256835938,3319300,0.0,0.0,0.0007967913776794067
2022-02-22,235.53885631638698,236.74000949790874,230.16181790856893,231.1002197265625,4360300,0.0,0.0,-0.019586666406006592
2022-02-23,232.7611575933703,236.09248658124827,229.26092316803397,229.73951721191406,3346900,0.0,0.0,-0.005887932587249067
2022-02-24,225.60116529289712,227.84394487419863,222.22291330819124,227.17767333984375,3944100,0.0,0.0,-0.011151080594059226
2022-02-25,228.45074549836866,234.19361564161028,227.7906496166774,232.36419677734375,2548100,1.18,0.0,0.02283025158788954
2022-02-28,226.8193561402384,232.43963174948271,225.98008831689094,231.93040466308594,3358100,0.0,0.0,-0.001866862968882721
2022-03-01,230.90250040750783,232.49616939567574,227.24366341166706,228.6110076904297,3327000,0.0,0.0,-0.014312038895798018
2022-03-02,229.35599410246334,238.93685804585766,229.1013805920144,237.9844207763672,3528900,0.0,0.0,0.041001582472486975
2022-03-03,239.45551501211955,248.56488065874794,238.88972475153386,240.8983154296875,7218000,0.0,0.0,0.01224405632862191
2022-03-04,240.1627652858956,249.69649167997522,239.17262872578962,249.5456085205078,5924800,0.0,0.0,0.03589602972273265
2022-03-07,248.9514976385818,254.74151976832175,246.386541663306,246.5562744140625,5794000,0.0,0.0,-0.011979109246475272
2022-03-08,246.59401781666938,248.24426458982109,238.67283906114517,239.02174377441406,6229800,0.0,0.0,-0.030559070774224484
2022-03-09,242.68056765102594,244.56656385771274,237.20173658383314,239.2103271484375,6204400,0.0,0.0,0.0007889799942277786
2022-03-10,237.63554171376333,245.09466078203005,235.33462384889634,244.84947204589844,4501100,0.0,0.0,0.023574002697474228
2022-03-11,244.24594832994242,248.38569504538944,244.24594832994242,246.61285400390625,3873800,0.0,0.0,0.007201902227002677
2022-03-14,248.34798803376006,248.82892631677774,241.07748008977572,242.97291564941406,3839200,0.0,0.0,-0.014759726816326202
2022-03-15,246.64114999685083,247.33898818382,242.16190886833513,245.30210876464844,2913800,0.0,0.0,0.009586225316549957
2022-03-16,247.15985211984213,249.82852455942253,245.42473875782835,249.09298706054688,3958600,0.0,0.0,0.015453916458319394
2022-03-17,246.04710552603763,249.34759925983718,243.70845960600047,248.53660583496094,3761500,0.0,0.0,-0.0022336286225942414
2022-03-18,248.95151404880616,249.10239720765267,244.8494663003525,246.42428588867188,6342900,0.0,0.0,-0.008499029505905975
2022-03-21,245.98107266571745,250.309430711751,245.40582883085713,249.4324493408203,5158400,0.0,0.0,0.01220725238707776
2022-03-22,250.83750840823262,251.9691177017333,248.75349055035562,250.70547485351562,3704700,0.0,0.0,0.005103688457775091
2022-03-23,249.95113245279765,254.39264648314293,249.44190530203693,252.42178344726562,2877100,0.0,0.0,0.006845915888964216
2022-03-24,253.66644515323222,257.2215370170422,252.97804629886545,254.80746459960938,3400200,0.0,0.0,0.0094511698624542
2022-03-25,255.9014089505544,257.98542684972915,254.8829835886381,257.7968444824219,2814300,0.0,0.0,0.011731916439378542
2022-03-28,257.1744604982016,259.7016886715962,256.1654455557574,259.6451110839844,2548400,0.0,0.0,0.007169469452868116
2022-03-29,259.51315612132896,261.0408088361341,254.02489884530453,258.0137634277344,2759500,0.0,0.0,-0.006282990076105555
2022-03-30,258.5040487377817,261.0878540727384,258.2494208574946,260.9181213378906,2770400,0.0,0.0,0.011256600700565889
2022-03-31,259.86205718963447,263.03995696317924,257.6365661621094,257.6365661621094,3793000,0.0,0.0,-0.012576953869492313
2022-04-01,258.5701136399139,258.7964239951737,242.35053335914424,245.1417999267578,6367000,0.0,0.0,-0.04849764310043492
2022-04-04,244.95322994908057,245.83021139810018,238.89916863741476,243.04835510253906,4633400,0.0,0.0,-0.008539730167781312
2022-04-05,241.74698545378286,244.6891637766157,237.33376113656198,237.7392578125,5042600,0.0,0.0,-0.02184379025235217
2022-04-06,235.6835218722329,236.21161292557673,226.6590370150045,229.08253479003906,6794200,0.0,0.0,-0.036412677914929414
2022-04-07,229.72379435258432,231.9681346952941,226.33843423442065,230.9025421142578,4793100,0.0,0.0,0.00794476683212375
2022-04-08,227.47001786087608,231.37402967723338,226.01779263309007,228.1866912841797,3530700,0.0,0.0,-0.011761892291052511
2022-04-11,227.1776956937997,230.3650197674466,225.91408158208733,229.25228881835938,2912100,0.0,0.0,0.004669849622617184
2022-04-12,229.71437140814828,234.0050017841279,228.6676428117573,231.0911407470703,3097700,0.0,0.0,0.00802108427439907
2022-04-13,230.8082336676859,232.269883751788,228.82794608610521,230.68565368652344,3062000,0.0,0.0,-0.0017546629405005287
2022-04-14,232.354725178487,233.76922232297213,230.5913233428451,232.17556762695312,3180200,0.0,0.0,0.0064586328478593025
2022-04-18,231.03453419728382,232.7602224447038,226.5270044363106,228.31869506835938,3173200,0.0,0.0,-0.016611879527266837
2022-04-19,230.8176466577879,232.0623966550559,229.7331902202268,231.6191864013672,2269000,0.0,0.0,0.014455633306854843
2022-04-20,232.0623780744068,235.03283045527166,232.0623780744068,232.9865264892578,2937700,0.0,0.0,0.005903397335664584
2022-04-21,231.47776496179247,236.2399086602402,228.7147728053503,230.46875,4179600,0.0,0.0,-0.010806532580217243
2022-04-22,228.45073061334335,228.8279385133116,220.5106877788906,220.94447326660156,5105300,0.0,0.0,-0.04132567531779663
2022-04-25,220.50125704252204,223.45284582841293,216.9461500219356,222.94361877441406,4129900,0.0,0.0,0.009048180650349291
2022-04-26,222.170383728599,224.30155450024853,220.12406495336037,220.2749481201172,2316200,0.0,0.0,-0.011970159401589187
2022-04-27,219.28478409617003,224.46184913450062,219.0490345579967,223.2925262451172,3489800,0.0,0.0,0.013699143505663258
2022-04-28,223.292553138889,226.2064287173119,222.95307318747138,225.61233520507812,4531800,0.0,0.0,0.010389102577550657
2022-04-29,224.52786307937671,226.20639861887466,220.51068179061514,220.93502807617188,4407100,0.0,0.0,-0.02073161081664554
2022-05-02,222.05718813628835,222.86816707630462,215.58822060704466,219.59596252441406,3665800,0.0,0.0,-0.0060609019919473095
