Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Return
2021-12-27,98.01320039125179,99.454318923459,97.3012177702881,99.42000579833984,545900,0.0,0.0,
2021-12-28,98.9653447128046,99.745946853057,98.22762906029122,98.91387176513672,484800,0.0,0.0,-0.005090867065827287
2021-12-29,99.22269980062975,99.43715190872028,97.86736090680348,99.14550018310547,346600,0.0,0.0,0.002341718242702351
2021-12-30,99.49155907585433,101.01421434985784,99.37909273308796,100.11446380615234,510900,0.98,0.0,0.009773147760184342
2021-12-31,99.9933520349115,100.73737645452366,99.63863980207356,99.64729309082031,431700,0.0,0.0,-0.0046663658533555585
2022-01-03,100.87578142751521,103.81727212448037,100.37399636145436,103.76536560058594,1100900,0.0,0.0,0.04132648647075987
2022-01-04,104.83815432115301,108.01323134232219,104.83815432115301,107.21730041503906,1242600,0.0,0.0,0.03326673398656288
2022-01-05,107.5200946801479,108.43714520300091,105.4524010594162,105.77250671386719,1042800,0.0,0.0,-0.013475378465779952
2022-01-06,106.8020286035047,108.12570452301983,105.70329858202076,107.96997833251953,1045200,0.0,0.0,0.02077545183453844
2022-01-07,108.1429805530294,110.7384120863021,108.01320765626102,108.68801879882812,1099000,0.0,0.0,0.006650371495835694
2022-01-10,108.86106387440289,109.15520964661602,107.62390777254438,108.2381591796875,590300,0.0,0.0,-0.004138999165798296
2022-01-11,108.14299754193479,108.14299754193479,105.91092448854332,106.81932830810547,761300,0.0,0.0,-0.01310841649871941
2022-01-12,106.77607389277446,107.44223848776575,106.06665605688411,106.86258697509766,518600,0.0,0.0,0.0004049704082338401
2022-01-13,106.85393382667148,109.37149935284336,106.74146088597905,108.75724792480469,700600,0.0,0.0,0.017729880993322178
2022-01-14,108.17760505730192,108.89567615150584,107.00966199354514,108.21221160888672,770100,0.0,0.0,-0.005011494188367216
2022-01-18,108.15165044267376,108.61017569452595,106.24832973243524,106.78472137451172,814500,0.0,0.0,-0.01319158173695223
2022-01-19,107.39897189090891,107.46818499262396,103.76536985768882,103.85188293457031,712600,0.0,0.0,-0.027464963172544654
2022-01-20,103.58368484109087,105.05442687049329,100.72870725398697,100.9017333984375,730700,0.0,0.0,-0.02840728018375449
2022-01-21,101.1266724153416,101.15262567689226,98.30630138424134,99.00707244873047,989600,0.0,0.0,-0.01877728841610138
2022-01-24,96.76634396309474,99.93277380757799,94.75921037770111,99.51750183105469,1412100,0.0,0.0,0.005155484044723657
2022-01-25,98.46202409007796,99.55210724052529,96.94802228132716,98.84268951416016,1071400,0.0,0.0,-0.006780840600682736
2022-01-26,99.751089975348,102.69257382710126,98.15922183625291,99.18009185791016,1221600,0.0,0.0,0.00341352856147914
2022-01-27,100.4172533031543,100.9795981643866,94.85437770151864,95.57244873046875,1371200,0.0,0.0,-0.03637467015668705
2022-01-28,95.34751472833379,98.04676625091261,93.1673548604804,98.02081298828125,1204900,0.0,0.0,0.025617887689760144
2022-01-31,96.87881895944986,97.53632358555038,95.53784324471265,96.96533203125,3015300,0.0,0.0,-0.01076792698258311
2022-02-01,96.55008170934842,100.47783677519035,96.22132932253417,99.90684509277344,1318800,0.0,0.0,0.030335718961653768
2022-02-02,100.14039831145575,101.5592336644574,99.50884041139503,99.95006561279297,892500,0.0,0.0,0.00043260819595891675
2022-02-03,99.76839559239768,99.88951521194417,97.91698815015921,98.33226013183594,547100,0.0,0.0,-0.016186137258022648
2022-02-04,97.76126242856834,98.76483253856459,96.22130731542346,97.50171661376953,686200,0.0,0.0,-0.008446297450631968
2022-02-07,97.5882458268456,99.15415435446317,97.32869998667118,98.49664306640625,820900,0.0,0.0,0.010204194215142737
2022-02-08,99.22336668933808,99.5607723186341,97.80453106857406,98.42742919921875,1052900,0.0,0.0,-0.0007027028031892923
2022-02-09,99.47424700033751,100.8757758725032,99.18874793359115,100.81521606445312,1068800,0.0,0.0,0.02425936433228837
2022-02-10,100.2701853391442,102.80505738207619,99.30987502455234,99.99333953857422,902800,0.0,0.0,-0.008152306347818161
2022-02-11,100.10580186862282,102.82235324062887,99.9673822741414,101.80148315429688,1901900,0.0,0.0,0.018082640544524686
2022-02-14,102.20810463952748,102.72718968390998,100.97960182769982,101.17858123779297,1234300,0.0,0.0,-0.006118790190510204
2022-02-15,102.15619697628976,104.31040351674802,101.59385210092654,103.73075866699219,1002700,0.0,0.0,0.025224483264901787
2022-02-16,103.84321974150342,106.12719907604277,103.84321974150342,106.0493392944336,1182400,0.0,0.0,0.022351910438491718
2022-02-17,105.52161187379288,106.55978200542239,104.87275389139326,105.56486511230469,874900,0.0,0.0,-0.004568384728770636
2022-02-18,105.3658689000976,106.7587510083508,104.63049795735785,104.85543060302734,1098600,0.0,0.0,-0.006720365800899852
2022-02-22,104.74298559059929,105.40914357765479,102.89157792727359,104.86410522460938,1148000,0.0,0.0,8.272934965924961e-05
2022-02-23,105.71194865163513,106.30889352993852,102.39844551053918,102.43305206298828,1030000,0.0,0.0,-0.0231828913851313
2022-02-24,100.21827243095383,104.18063332312842,99.1368424888008,103.825927734375,1458600,0.0,0.0,0.013597912425085346
2022-02-25,104.66511569240244,106.99234837878699,104.35366334915349,106.8106689453125,855500,0.0,0.0,0.02874755156123987
2022-02-28,104.69107454128894,106.75876811899533,104.3536689181837,105.81575775146484,1073400,0.0,0.0,-0.009314717374881876
2022-03-01,105.6686808569672,106.4559650147421,103.36740139678763,104.54399108886719,622500,0.0,0.0,-0.012018688800440547
2022-03-02,105.357246264611,106.67226897821078,105.18422008675473,106.32621002197266,663500,0.0,0.0,0.017047550170439685
2022-03-03,105.9628391557303,106.55113733492944,104.50939698362211,105.9887924194336,627800,0.0,0.0,-0.0031734188820360387
2022-03-04,104.30175264852215,106.61169201471378,103.95570034844845,106.55113220214844,640600,0.0,0.0,0.005305653266521659
2022-03-07,106.23968332822241,107.12212728312649,104.34501590085297,104.777587890625,617300,0.0,0.0,-0.016645006719953725
2022-03-08,105.44374082658656,107.30380161408533,104.19793804375843,105.5908203125,921600,0.0,0.0,0.007761511199550819
2022-03-09,107.39032475641045,108.31602859318605,106.8798929531952,107.29515838623047,967000,0.0,0.0,0.01614096820809241
2022-03-10,106.10991629115398,108.30738291302917,105.07173949785678,108.11705017089844,494900,0.0,0.0,0.0076601013226469394
2022-03-11,108.80051461465048,109.37150623983521,106.71551434265102,106.79338073730469,730500,0.0,0.0,-0.012242929598074048
